student_id,district_id,school_id,assessment_edition,composite_level,composite_score
8578437968,820407,820407809,IDEL Standard 3 Period,Strategic,
8578429467,808406,808406809,IDEL Standard 3 Period,Intensive,
8577375414,,,IDEL Standard 3 Period,Benchmark,
8577695986,801102,801102886,DIBELS 8th Edition,Above Benchmark,351
8577494415,890401,890401808,DIBELS 8th Edition,Below Benchmark,284
8573981815,,,DIBELS 8th Edition,Well Below Benchmark,245
8573979639,86136,86136006,DIBELS 8th Edition,Below Benchmark,282
8573633568,801102,801102814,DIBELS 8th Edition,Well Below Benchmark,261
8573426982,801405,801405888,DIBELS 8th Edition,Well Below Benchmark,250
8573426982,801405,801405888,IDEL Standard 3 Period,Strategic,
8573415949,772176,772176003,DIBELS 8th Edition,Well Below Benchmark,246
8579883652,78407,78407802,IDEL Standard 3 Period,Intensive,
8579882918,821409,821409805,DIBELS 8th Edition,Well Below Benchmark,279
8579654716,820407,820407870,DIBELS 8th Edition,Well Below Benchmark,272
8579587827,844407,844407807,DIBELS 8th Edition,At Benchmark,331
8579526126,86406,86406889,DIBELS 8th Edition,Well Below Benchmark,247
8576835582,86487,86487809,DIBELS 8th Edition,Above Benchmark,358
8576342616,821409,821409868,DIBELS 8th Edition,Well Below Benchmark,244
8576587181,821409,821409894,DIBELS 8th Edition,At Benchmark,307
8576526639,873402,873402806,IDEL Standard 3 Period,Benchmark,
8575657859,801102,,DIBELS 8th Edition,Well Below Benchmark,252
8575242739,820407,820407802,IDEL Standard 3 Period,Benchmark,
8575179115,801102,801102882,DIBELS 8th Edition,Well Below Benchmark,247
8575428317,808407,808407853,IDEL Standard 3 Period,Benchmark,
8572856121,86134,86134008,DIBELS 8th Edition,Well Below Benchmark,267
8572828149,86487,86487805,DIBELS 8th Edition,At Benchmark,307
8572735828,820407,820407806,IDEL Standard 3 Period,Strategic,
8572238628,889408,889408880,DIBELS 8th Edition,Well Below Benchmark,246
8571357736,,,IDEL Standard 3 Period,Intensive,
8571186826,801407,801407881,IDEL Standard 3 Period,Strategic,
8571196834,86136,86136003,DIBELS 8th Edition,Below Benchmark,283
8571168411,801102,801102882,DIBELS 8th Edition,Well Below Benchmark,249
8571479439,801102,801102844,DIBELS 8th Edition,Well Below Benchmark,260
8571435816,86487,86487880,DIBELS 8th Edition,Well Below Benchmark,245
8571466828,808407,808407855,IDEL Standard 3 Period,Intensive,
8571465643,,,DIBELS 8th Edition,Well Below Benchmark,254
8574736891,778108,778108055,DIBELS 8th Edition,Well Below Benchmark,265
8574981484,808407,808407855,IDEL Standard 3 Period,Strategic,
8574623864,808407,808407868,DIBELS 8th Edition,Above Benchmark,351
8574492414,801102,801102801,DIBELS 8th Edition,Well Below Benchmark,249
8538728123,821409,821409869,DIBELS 8th Edition,Above Benchmark,345
8538382827,844407,844407807,DIBELS 8th Edition,Below Benchmark,283
8538922811,801102,,DIBELS 8th Edition,Well Below Benchmark,252
8538134684,808407,808407869,DIBELS 8th Edition,Below Benchmark,281
8538427326,808407,808407863,DIBELS 8th Edition,Below Benchmark,294
8537831221,801102,801102834,DIBELS 8th Edition,Below Benchmark,282
8537721772,86172,86138005,DIBELS 8th Edition,Well Below Benchmark,276
8537354461,801405,801405872,DIBELS 8th Edition,Above Benchmark,333
8537944854,93409,93409808,DIBELS 8th Edition,At Benchmark,324
8537655794,808406,808406809,IDEL Standard 3 Period,Intensive,
8537167439,806405,806405889,IDEL Standard 3 Period,Benchmark,
8537483529,848408,848408883,DIBELS 8th Edition,Well Below Benchmark,247
8533991729,28408,28408805,IDEL Standard 3 Period,Intensive,
8533687881,,,DIBELS 8th Edition,Above Benchmark,410
8533529426,801405,801405872,IDEL Standard 3 Period,Benchmark,
8533521891,801102,801102878,DIBELS 8th Edition,Below Benchmark,291
8533139677,870408,870408809,DIBELS 8th Edition,Well Below Benchmark,266
8533126692,808189,808189807,DIBELS 8th Edition,Below Benchmark,285
8539272843,787406,787406880,DIBELS 8th Edition,Above Benchmark,333
8536832995,78407,78407808,DIBELS 8th Edition,Well Below Benchmark,254
8536742429,801102,801102847,DIBELS 8th Edition,At Benchmark,313
8536686161,38488,38488807,DIBELS 8th Edition,Above Benchmark,338
8536554768,801407,801407888,DIBELS 8th Edition,Well Below Benchmark,243
8536554768,801407,801407888,IDEL Standard 3 Period,Benchmark,
8536184189,14403,14403808,DIBELS 8th Edition,Below Benchmark,299
8536126195,20401,20401804,DIBELS 8th Edition,Well Below Benchmark,268
8536145413,86487,86487809,DIBELS 8th Edition,Well Below Benchmark,247
8536145413,86487,86487809,IDEL Standard 3 Period,Intensive,
8536487354,808407,808407859,IDEL Standard 3 Period,Intensive,
8535758418,808407,808407859,IDEL Standard 3 Period,Benchmark,
8535682547,873401,873401803,DIBELS 8th Edition,Well Below Benchmark,258
8532845634,94405,94405008,DIBELS 8th Edition,Well Below Benchmark,274
8532691984,,,DIBELS 8th Edition,Well Below Benchmark,252
8532556844,801102,801102877,DIBELS 8th Edition,Well Below Benchmark,263
8532433946,,,IDEL Standard 3 Period,Benchmark,
8532494784,772176,772176003,DIBELS 8th Edition,Well Below Benchmark,244
8531977626,86136,86136001,DIBELS 8th Edition,Above Benchmark,349
8531942211,821409,821409873,DIBELS 8th Edition,Well Below Benchmark,265
8531652312,821409,821409808,DIBELS 8th Edition,Above Benchmark,392
8531195736,808407,808407852,IDEL Standard 3 Period,Benchmark,
8531165851,801102,801102846,DIBELS 8th Edition,Well Below Benchmark,249
8531435468,78407,78407806,DIBELS 8th Edition,Below Benchmark,293
8534826316,808407,808407856,DIBELS 8th Edition,Below Benchmark,285
8534723656,38488,38488807,DIBELS 8th Edition,Well Below Benchmark,256
8534721197,821409,821409861,DIBELS 8th Edition,Well Below Benchmark,247
8534359598,801102,801102811,DIBELS 8th Edition,Well Below Benchmark,244
8534986574,86487,86487807,DIBELS 8th Edition,Well Below Benchmark,262
8534955946,886408,886408808,DIBELS 8th Edition,Well Below Benchmark,243
8534536434,,,DIBELS 8th Edition,Below Benchmark,299
8534246715,801102,801102847,DIBELS 8th Edition,At Benchmark,328
8534245328,801102,801102873,DIBELS 8th Edition,Well Below Benchmark,250
8534132246,787406,787406808,IDEL Standard 3 Period,Intensive,
8534413841,81407,81407808,DIBELS 8th Edition,Well Below Benchmark,254
8598926468,821409,821409862,DIBELS 8th Edition,At Benchmark,325
8597889658,829108,829108808,DIBELS 8th Edition,Above Benchmark,332
8597767179,86406,86406801,DIBELS 8th Edition,Well Below Benchmark,247
8597767179,86406,86406801,IDEL Standard 3 Period,Strategic,
8597764995,86401,86401883,DIBELS 8th Edition,Well Below Benchmark,264
8597343912,820407,820407833,DIBELS 8th Edition,Above Benchmark,371
8597987799,899407,899407808,DIBELS 8th Edition,Below Benchmark,299
8597689244,22408,22408808,DIBELS 8th Edition,Below Benchmark,294
8597533135,834404,834404801,DIBELS 8th Edition,Well Below Benchmark,244
8593322477,808407,808407869,IDEL Standard 3 Period,Benchmark,
8599868814,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,244
8599845861,834488,834488807,DIBELS 8th Edition,Well Below Benchmark,275
8599724729,778108,778108096,DIBELS 8th Edition,Above Benchmark,343
8599147895,86136,86136009,DIBELS 8th Edition,Below Benchmark,293
8599468485,735107,735107808,DIBELS 8th Edition,Well Below Benchmark,249
8596775483,774403,774403807,DIBELS 8th Edition,Well Below Benchmark,254
8596326289,801102,801102842,DIBELS 8th Edition,At Benchmark,320
8596119237,,,DIBELS 8th Edition,Above Benchmark,381
8596481818,833403,833403803,DIBELS 8th Edition,At Benchmark,316
8595799245,86406,86406887,IDEL Standard 3 Period,Benchmark,
8595979734,2409,2409808,DIBELS 8th Edition,Well Below Benchmark,245
8595971671,820405,820405804,IDEL Standard 3 Period,Intensive,
8595954498,83406,83406808,DIBELS 8th Edition,Below Benchmark,305
8595243218,801102,801102804,DIBELS 8th Edition,Well Below Benchmark,244
8592876153,83403,83403808,DIBELS 8th Edition,At Benchmark,310
8592751613,821409,821409878,DIBELS 8th Edition,Below Benchmark,296
8592341924,808407,808407857,DIBELS 8th Edition,Well Below Benchmark,247
8592341924,808407,808407857,IDEL Standard 3 Period,Benchmark,
8592639171,60480,60480807,DIBELS 8th Edition,Above Benchmark,354
8592426284,60480,60480809,DIBELS 8th Edition,Well Below Benchmark,247
8592426284,60480,60480809,IDEL Standard 3 Period,Intensive,
8592414133,64408,64408808,IDEL Standard 3 Period,Benchmark,
8591684375,801102,801102849,DIBELS 8th Edition,Below Benchmark,286
8591627348,15408,15408807,DIBELS 8th Edition,Above Benchmark,370
8591567766,35403,35403808,DIBELS 8th Edition,Well Below Benchmark,254
8591279235,801407,801407805,DIBELS 8th Edition,Below Benchmark,303
8591486151,821409,821409897,IDEL Standard 3 Period,Strategic,
8594519717,801102,801102834,DIBELS 8th Edition,Well Below Benchmark,260
8594548155,,,DIBELS 8th Edition,Well Below Benchmark,252
8594548155,,,IDEL Standard 3 Period,Intensive,
8594265573,801102,801102805,DIBELS 8th Edition,Well Below Benchmark,273
8594157745,85408,85408808,DIBELS 8th Edition,Well Below Benchmark,243
8568372678,808407,808407858,DIBELS 8th Edition,At Benchmark,310
8568998128,821409,821409878,DIBELS 8th Edition,Well Below Benchmark,253
8568667288,895405,895405807,DIBELS 8th Edition,Well Below Benchmark,259
8568667288,895405,895405807,IDEL Standard 3 Period,Benchmark,
8568587598,808407,808407853,IDEL Standard 3 Period,Benchmark,
8568135566,801102,801102835,DIBELS 8th Edition,Well Below Benchmark,243
8568118348,86401,86401802,IDEL Standard 3 Period,Strategic,
8568427527,808184,808184008,DIBELS 8th Edition,Well Below Benchmark,261
8568427527,808184,808184008,IDEL Standard 3 Period,Benchmark,
8567789911,801102,801102883,DIBELS 8th Edition,Well Below Benchmark,252
8567977953,801102,801102847,DIBELS 8th Edition,Below Benchmark,301
8567995181,800402,800402807,DIBELS 8th Edition,Above Benchmark,347
8567599457,801102,801102846,DIBELS 8th Edition,Well Below Benchmark,249
8567436518,821409,821409839,DIBELS 8th Edition,Above Benchmark,334
8567459971,870408,870408809,DIBELS 8th Edition,Above Benchmark,336
8563733565,35407,35407307,DIBELS 8th Edition,Well Below Benchmark,270
8563716143,801405,801405870,DIBELS 8th Edition,Below Benchmark,285
8563993768,806405,806405885,DIBELS 8th Edition,Well Below Benchmark,243
8563614363,62477,62477805,DIBELS 8th Edition,Well Below Benchmark,254
8563614363,62477,62477805,IDEL Standard 3 Period,Benchmark,
8563116948,801407,801407889,DIBELS 8th Edition,Well Below Benchmark,243
8563116948,801407,801407889,IDEL Standard 3 Period,Intensive,
8563484151,86401,86401886,IDEL Standard 3 Period,Benchmark,
8563426571,38489,38489808,DIBELS 8th Edition,Well Below Benchmark,256
8569812253,86488,86488803,DIBELS 8th Edition,Below Benchmark,285
8569795148,808406,808406809,IDEL Standard 3 Period,Benchmark,
8569369445,,,DIBELS 8th Edition,At Benchmark,317
8569686494,93408,93408883,DIBELS 8th Edition,Above Benchmark,420
8569697177,,,IDEL Standard 3 Period,Benchmark,
8569565958,787406,787406888,IDEL Standard 3 Period,Benchmark,
8569297144,820407,820407871,IDEL Standard 3 Period,Benchmark,
8569465521,60480,60480880,DIBELS 8th Edition,Above Benchmark,376
8566854985,,,IDEL Standard 3 Period,Intensive,
8566959299,,,DIBELS 8th Edition,Well Below Benchmark,245
8566253512,801407,801407889,DIBELS 8th Edition,Well Below Benchmark,245
8566253512,801407,801407889,IDEL Standard 3 Period,Benchmark,
8566428491,808407,808407868,DIBELS 8th Edition,Well Below Benchmark,243
8565829166,,,DIBELS 8th Edition,Well Below Benchmark,245
8565829166,,,IDEL Standard 3 Period,Intensive,
8565263499,801102,801102883,DIBELS 8th Edition,Below Benchmark,282
8565136121,62477,62477805,DIBELS 8th Edition,At Benchmark,316
8565489148,58107,58107006,DIBELS 8th Edition,Well Below Benchmark,254
8562348673,,,DIBELS 8th Edition,Above Benchmark,392
8562966894,806405,806405881,IDEL Standard 3 Period,Intensive,
8562643479,,,DIBELS 8th Edition,Well Below Benchmark,261
8562256758,86401,86401887,DIBELS 8th Edition,Well Below Benchmark,245
8561819275,844408,844408888,DIBELS 8th Edition,Below Benchmark,291
8561786591,819402,819402807,DIBELS 8th Edition,Above Benchmark,347
8561768973,808407,808407855,DIBELS 8th Edition,Below Benchmark,286
8561338762,774403,774403807,DIBELS 8th Edition,Above Benchmark,355
8561294499,861407,861407808,DIBELS 8th Edition,Above Benchmark,351
8561151533,89407,89407008,DIBELS 8th Edition,Well Below Benchmark,263
8561465544,808406,808406097,DIBELS 8th Edition,At Benchmark,307
8564338775,801405,801405805,DIBELS 8th Edition,Well Below Benchmark,261
8564231758,801102,801102875,DIBELS 8th Edition,Well Below Benchmark,245
8564269498,800406,800406807,DIBELS 8th Edition,Well Below Benchmark,272
8564265895,821409,821409897,DIBELS 8th Edition,Well Below Benchmark,254
8564122512,873402,873402883,DIBELS 8th Edition,Well Below Benchmark,243
8558894522,801102,801102816,DIBELS 8th Edition,Well Below Benchmark,263
8558711674,808407,808407857,DIBELS 8th Edition,Above Benchmark,415
8558969327,801405,801405873,DIBELS 8th Edition,Well Below Benchmark,251
8558134341,820407,820407802,IDEL Standard 3 Period,Strategic,
8558167368,775108,775108008,DIBELS 8th Edition,At Benchmark,326
8558477237,801102,801102802,DIBELS 8th Edition,Well Below Benchmark,255
8558498274,,,DIBELS 8th Edition,Well Below Benchmark,248
8557551695,,,DIBELS 8th Edition,Below Benchmark,297
8557438164,801405,801405830,DIBELS 8th Edition,Well Below Benchmark,243
8557464915,86134,86134008,DIBELS 8th Edition,At Benchmark,316
8553877986,775108,775108008,DIBELS 8th Edition,At Benchmark,321
8553824623,860408,860408807,DIBELS 8th Edition,Below Benchmark,296
8553847543,86488,86488807,DIBELS 8th Edition,Well Below Benchmark,251
8553771462,801102,801102880,DIBELS 8th Edition,Well Below Benchmark,253
8553356156,86487,86487880,DIBELS 8th Edition,Well Below Benchmark,247
8553345661,778108,778108054,DIBELS 8th Edition,At Benchmark,312
8553255288,833403,833403803,DIBELS 8th Edition,Below Benchmark,284
8553183147,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,243
8559919837,770486,770486806,DIBELS 8th Edition,Above Benchmark,376
8559188936,86172,86172009,DIBELS 8th Edition,Well Below Benchmark,247
8559167312,48405,48405880,DIBELS 8th Edition,Well Below Benchmark,245
8559156931,86401,86401801,DIBELS 8th Edition,Well Below Benchmark,278
8556815433,821409,821409809,DIBELS 8th Edition,Below Benchmark,292
8556989412,801407,801407887,DIBELS 8th Edition,Well Below Benchmark,243
8556989412,801407,801407887,IDEL Standard 3 Period,Benchmark,
8552832531,,,DIBELS 8th Edition,Well Below Benchmark,263
8552319226,820407,820407833,DIBELS 8th Edition,Above Benchmark,344
8552982269,801102,801102830,DIBELS 8th Edition,Well Below Benchmark,245
8552968736,844408,844408803,IDEL Standard 3 Period,Benchmark,
8552612739,787406,787406809,DIBELS 8th Edition,Below Benchmark,296
8552612739,787406,787406809,IDEL Standard 3 Period,Benchmark,
8552271774,801102,801102811,DIBELS 8th Edition,Well Below Benchmark,259
8552172736,86406,86406882,DIBELS 8th Edition,Well Below Benchmark,254
8551856325,821409,821409873,DIBELS 8th Edition,At Benchmark,314
8551762384,808407,808407853,IDEL Standard 3 Period,Strategic,
8551718923,60480,60480808,DIBELS 8th Edition,Well Below Benchmark,243
8551688967,801102,801102843,DIBELS 8th Edition,Well Below Benchmark,252
8551631827,20401,20401803,DIBELS 8th Edition,Below Benchmark,302
8551651377,808407,808407853,DIBELS 8th Edition,Below Benchmark,304
8551651377,808407,808407853,IDEL Standard 3 Period,Intensive,
8551618864,806405,806405805,DIBELS 8th Edition,Well Below Benchmark,257
8554363637,,,IDEL Standard 3 Period,Benchmark,
8554987339,861407,861407807,DIBELS 8th Edition,Below Benchmark,289
8554975574,821409,821409862,DIBELS 8th Edition,Below Benchmark,284
8554998546,808407,808407869,IDEL Standard 3 Period,Benchmark,
8554645723,1407,1407807,DIBELS 8th Edition,Below Benchmark,288
8554573788,708480,708480809,DIBELS 8th Edition,Well Below Benchmark,272
8554527249,821409,821409877,DIBELS 8th Edition,Below Benchmark,304
8554496337,787406,787406803,IDEL Standard 3 Period,Benchmark,
8528839357,708480,708480809,DIBELS 8th Edition,Well Below Benchmark,243
8528823325,895405,895405807,DIBELS 8th Edition,Below Benchmark,302
8528332459,78407,78407806,IDEL Standard 3 Period,Strategic,
8528543494,801405,801405874,DIBELS 8th Edition,At Benchmark,326
8528236277,,,DIBELS 8th Edition,Well Below Benchmark,253
8528169812,38488,38488807,DIBELS 8th Edition,Below Benchmark,297
8528418632,801102,801102846,DIBELS 8th Edition,Well Below Benchmark,267
8527714297,821409,821409867,DIBELS 8th Edition,Below Benchmark,283
8527386164,820407,820407029,DIBELS 8th Edition,Above Benchmark,382
8527648127,873402,873402804,DIBELS 8th Edition,At Benchmark,325
8527567153,,,IDEL Standard 3 Period,Benchmark,
8527526632,801102,801102882,DIBELS 8th Edition,Well Below Benchmark,276
8527223859,28408,28408809,DIBELS 8th Edition,Well Below Benchmark,259
8527183249,808407,808407869,DIBELS 8th Edition,Well Below Benchmark,266
8523913697,808407,808407868,DIBELS 8th Edition,Well Below Benchmark,249
8523587219,22408,22408808,DIBELS 8th Edition,Below Benchmark,300
8523595179,806405,806405803,DIBELS 8th Edition,Well Below Benchmark,243
8523566372,,,IDEL Standard 3 Period,Benchmark,
8523113245,86136,,DIBELS 8th Edition,Well Below Benchmark,249
8529887795,889408,889408888,DIBELS 8th Edition,Well Below Benchmark,251
8529733462,86401,86401804,IDEL Standard 3 Period,Intensive,
8529724592,888408,888408807,DIBELS 8th Edition,Well Below Benchmark,252
8529365188,808186,808186808,DIBELS 8th Edition,Well Below Benchmark,252
8529654926,801102,801102872,DIBELS 8th Edition,Well Below Benchmark,278
8529627152,806405,806405802,DIBELS 8th Edition,Well Below Benchmark,266
8529298516,801407,801407887,DIBELS 8th Edition,Well Below Benchmark,252
8529298516,801407,801407887,IDEL Standard 3 Period,Strategic,
8529215677,801102,801102832,DIBELS 8th Edition,Below Benchmark,297
8529456723,873402,873402806,DIBELS 8th Edition,Above Benchmark,388
8526956577,,,DIBELS 8th Edition,Below Benchmark,294
8526298399,808407,808407809,DIBELS 8th Edition,Below Benchmark,299
8526179594,,,DIBELS 8th Edition,Above Benchmark,336
8526179594,,,IDEL Standard 3 Period,Benchmark,
8526472721,808407,808407856,IDEL Standard 3 Period,Intensive,
8525915383,801102,801102870,DIBELS 8th Edition,Below Benchmark,280
8525256933,86172,86138007,DIBELS 8th Edition,Above Benchmark,341
8525216975,38488,38488807,DIBELS 8th Edition,At Benchmark,316
8525484248,,,DIBELS 8th Edition,Well Below Benchmark,261
8522328338,60480,60480809,DIBELS 8th Edition,At Benchmark,311
8522694913,796408,796408808,DIBELS 8th Edition,Well Below Benchmark,252
8522592744,38488,38488807,DIBELS 8th Edition,Well Below Benchmark,263
8522512738,28408,28408806,DIBELS 8th Edition,Below Benchmark,284
8521826449,86487,86487804,DIBELS 8th Edition,Above Benchmark,339
8521824534,28408,28408803,DIBELS 8th Edition,Below Benchmark,290
8521824182,820407,820407886,DIBELS 8th Edition,Below Benchmark,286
8521657948,738408,738408807,DIBELS 8th Edition,At Benchmark,319
8521646362,801102,801102813,DIBELS 8th Edition,Well Below Benchmark,246
8521644113,787406,787406801,DIBELS 8th Edition,At Benchmark,326
8521644113,787406,787406801,IDEL Standard 3 Period,Benchmark,
8521286982,787406,787406888,IDEL Standard 3 Period,Intensive,
8521276863,,,DIBELS 8th Edition,Well Below Benchmark,261
8524848995,778108,778108062,DIBELS 8th Edition,Below Benchmark,290
8524789668,825407,825407809,DIBELS 8th Edition,Well Below Benchmark,263
8524768496,84406,84406808,DIBELS 8th Edition,Well Below Benchmark,267
8524372529,48405,48405801,DIBELS 8th Edition,Below Benchmark,288
8524971824,,,DIBELS 8th Edition,Below Benchmark,281
8524938598,808406,808406809,IDEL Standard 3 Period,Intensive,
8524924381,775108,775108008,DIBELS 8th Edition,At Benchmark,321
8524283885,83403,83403808,DIBELS 8th Edition,Below Benchmark,288
8524286932,808407,808407857,DIBELS 8th Edition,Well Below Benchmark,272
8524296491,818402,818402808,DIBELS 8th Edition,Well Below Benchmark,254
8524133575,801102,801102888,DIBELS 8th Edition,Well Below Benchmark,254
8518772288,778108,778108089,DIBELS 8th Edition,At Benchmark,329
8518339419,821409,821409895,DIBELS 8th Edition,Above Benchmark,336
8518984487,820407,820407882,DIBELS 8th Edition,Well Below Benchmark,259
8518924232,64408,64408808,DIBELS 8th Edition,Well Below Benchmark,257
8518913795,86172,86138003,DIBELS 8th Edition,At Benchmark,308
8518683218,93408,93408804,DIBELS 8th Edition,Well Below Benchmark,252
8518545452,86487,86487804,DIBELS 8th Edition,Above Benchmark,346
8518221558,860408,860408808,DIBELS 8th Edition,Well Below Benchmark,265
8518125852,801102,801102843,DIBELS 8th Edition,Well Below Benchmark,261
8518118733,28108,28108009,DIBELS 8th Edition,Well Below Benchmark,263
8518114195,820407,820407028,DIBELS 8th Edition,Well Below Benchmark,257
8518488975,895405,895405807,DIBELS 8th Edition,Above Benchmark,373
8517756355,86488,86488805,DIBELS 8th Edition,Well Below Benchmark,249
8517923669,,,DIBELS 8th Edition,Below Benchmark,296
8517915578,806405,806405887,DIBELS 8th Edition,Well Below Benchmark,263
8517548145,,,DIBELS 8th Edition,Well Below Benchmark,243
8517243417,895405,895405807,DIBELS 8th Edition,Well Below Benchmark,251
8517167251,7408,7408806,DIBELS 8th Edition,Above Benchmark,338
8513348835,47405,47405807,DIBELS 8th Edition,At Benchmark,309
8513941958,821409,821409886,DIBELS 8th Edition,Below Benchmark,292
8519863312,,,DIBELS 8th Edition,Well Below Benchmark,267
8519817126,787406,787406807,DIBELS 8th Edition,Below Benchmark,290
8519391294,804488,804488808,DIBELS 8th Edition,Well Below Benchmark,249
8519981726,86406,86406882,DIBELS 8th Edition,Well Below Benchmark,254
8519616144,86172,86172007,DIBELS 8th Edition,At Benchmark,308
8519158265,844408,844408889,DIBELS 8th Edition,Above Benchmark,332
8516854382,28408,28408806,DIBELS 8th Edition,Well Below Benchmark,243
8516358635,,,DIBELS 8th Edition,Below Benchmark,291
8516359265,808407,808407855,IDEL Standard 3 Period,Benchmark,
8516183815,848408,848408883,DIBELS 8th Edition,Above Benchmark,489
8515779915,,,DIBELS 8th Edition,Above Benchmark,342
8515961341,873402,873402806,DIBELS 8th Edition,Below Benchmark,285
8515664748,802407,802407808,DIBELS 8th Edition,Well Below Benchmark,272
8515534834,32402,32402803,DIBELS 8th Edition,Well Below Benchmark,277
8512875815,38488,38488807,DIBELS 8th Edition,Well Below Benchmark,256
8512724318,820405,82040580,DIBELS 8th Edition,At Benchmark,310
8512314132,808171,808171808,DIBELS 8th Edition,Well Below Benchmark,243
8512314132,808171,808171808,IDEL Standard 3 Period,Intensive,
8511379451,,,DIBELS 8th Edition,Well Below Benchmark,268
8511335825,775108,775108008,DIBELS 8th Edition,Well Below Benchmark,249
8511967664,867480,867480808,DIBELS 8th Edition,At Benchmark,308
8511561563,821409,821409895,DIBELS 8th Edition,Well Below Benchmark,247
8514734753,801102,801102819,DIBELS 8th Edition,Well Below Benchmark,269
8514996155,808407,808407853,IDEL Standard 3 Period,Benchmark,
8514678445,821409,821409808,DIBELS 8th Edition,At Benchmark,315
8514236584,820407,820407878,DIBELS 8th Edition,Well Below Benchmark,257
8514245983,820403,820403802,DIBELS 8th Edition,Well Below Benchmark,267
8514474736,888403,888403808,DIBELS 8th Edition,Above Benchmark,364
8548855337,19488,19488808,DIBELS 8th Edition,Well Below Benchmark,273
8548781337,48405,48405805,IDEL Standard 3 Period,Benchmark,
8548985413,834404,834404801,IDEL Standard 3 Period,Benchmark,
8548514856,833403,833403807,DIBELS 8th Edition,Well Below Benchmark,273
8548514856,833403,833403807,IDEL Standard 3 Period,Benchmark,
8547718135,778108,778108053,DIBELS 8th Edition,Well Below Benchmark,263
8547741737,787406,787406802,IDEL Standard 3 Period,Strategic,
8547331256,808407,808407856,DIBELS 8th Edition,Well Below Benchmark,264
8547283566,,,DIBELS 8th Edition,Below Benchmark,301
8543342743,820407,820407887,DIBELS 8th Edition,Well Below Benchmark,251
8543196641,801102,801102883,DIBELS 8th Edition,Well Below Benchmark,254
8543491679,778108,778108099,DIBELS 8th Edition,Below Benchmark,292
8549822453,853407,853407008,DIBELS 8th Edition,Below Benchmark,304
8549792191,,,DIBELS 8th Edition,Below Benchmark,289
8549328766,806405,806405881,IDEL Standard 3 Period,Intensive,
8549911776,,,DIBELS 8th Edition,At Benchmark,306
8549587746,775402,775402809,DIBELS 8th Edition,Below Benchmark,281
8546878828,60480,60480809,DIBELS 8th Edition,Well Below Benchmark,252
8546843567,86134,86134008,DIBELS 8th Edition,Well Below Benchmark,252
8546629143,86487,86487804,DIBELS 8th Edition,Above Benchmark,365
8546546748,821409,821409872,DIBELS 8th Edition,Below Benchmark,292
8546199731,86401,86401804,DIBELS 8th Edition,Well Below Benchmark,256
8545889513,,,DIBELS 8th Edition,Well Below Benchmark,269
8545834841,801102,801102308,DIBELS 8th Edition,Above Benchmark,389
8545772124,801102,801102878,DIBELS 8th Edition,Below Benchmark,285
8545918892,35407,35407307,DIBELS 8th Edition,Below Benchmark,294
8545227274,801102,801102884,DIBELS 8th Edition,Well Below Benchmark,247
8545489133,801102,801102813,DIBELS 8th Edition,Well Below Benchmark,247
8542779233,801102,801102870,DIBELS 8th Edition,Well Below Benchmark,261
8542694283,801102,801102846,DIBELS 8th Edition,Well Below Benchmark,247
8542545178,808407,808407866,IDEL Standard 3 Period,Benchmark,
8542262721,,,DIBELS 8th Edition,Well Below Benchmark,271
8541778562,806405,806405883,IDEL Standard 3 Period,Benchmark,
8541772534,,,IDEL Standard 3 Period,Benchmark,
8541716638,820407,820407871,IDEL Standard 3 Period,Benchmark,
8541611815,806405,806405887,IDEL Standard 3 Period,Benchmark,
8541293487,801405,801405830,IDEL Standard 3 Period,Intensive,
8541263733,,,DIBELS 8th Edition,Well Below Benchmark,243
8541453254,801102,801102885,DIBELS 8th Edition,Well Below Benchmark,253
8544377144,,,DIBELS 8th Edition,Well Below Benchmark,243
8544937382,787406,787406802,IDEL Standard 3 Period,Strategic,
8544676722,78407,78407886,DIBELS 8th Edition,Above Benchmark,372
8544658685,873401,873401806,DIBELS 8th Edition,Well Below Benchmark,265
8288712687,821409,821409895,DIBELS 8th Edition,At Benchmark,319
8288335574,769408,769408808,DIBELS 8th Edition,At Benchmark,307
8288967243,778108,778108060,DIBELS 8th Edition,Well Below Benchmark,254
8288958381,806405,806405881,IDEL Standard 3 Period,Intensive,
8288434953,801102,801102812,DIBELS 8th Edition,Well Below Benchmark,279
8287899379,889408,889408880,DIBELS 8th Edition,Below Benchmark,299
8287757795,801405,801405872,IDEL Standard 3 Period,Benchmark,
8287563973,48405,48405801,DIBELS 8th Edition,Well Below Benchmark,279
8283874727,899407,899407808,DIBELS 8th Edition,Well Below Benchmark,279
8283831542,787406,787406884,DIBELS 8th Edition,Well Below Benchmark,245
8283898566,808407,808407853,DIBELS 8th Edition,Well Below Benchmark,279
8283721261,801102,801102874,DIBELS 8th Edition,Well Below Benchmark,276
8283586729,820407,820407804,DIBELS 8th Edition,Above Benchmark,347
8283117147,821409,821409831,DIBELS 8th Edition,Well Below Benchmark,269
8283466488,778108,778108058,DIBELS 8th Edition,Well Below Benchmark,243
8283427284,78407,78407887,DIBELS 8th Edition,Below Benchmark,300
8289817816,808189,808189808,DIBELS 8th Edition,Above Benchmark,372
8289553629,819402,819402808,DIBELS 8th Edition,Above Benchmark,341
8289559474,801102,801102836,DIBELS 8th Edition,Well Below Benchmark,252
